record_id,text,timestamp,topic,region,event_phase,reference_event,subtopic_tag,source_style,language_style,data_source
KE22-0387,Forms from Kisumu are finally appearing online and agents can verify them. That helps confidence.,2022-08-13 10:57:00,Counting & Results,Kisumu,Tallying & Results,commission_split,transmission_issue,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0694,Agents in Nakuru are complaining that basic polling procedures are not being followed consistently.,2022-08-13 11:33:45,Polling Administration,Nakuru,Tallying & Results,bomas_tallying,manual_register,citizen_report,English,PROJECT_CURATED_CORPUS
KE22-0038,Results from Nairobi are taking too long to verify and that gap is feeding suspicion.,2022-08-13 11:51:23,Counting & Results,Nairobi,Tallying & Results,commission_split,form_34a,social_post,English,PROJECT_CURATED_CORPUS
KE22-0827,"It is hard to calm voters when every hour brings a new rumor about forms, servers or agents. Hii sio sawa.",2022-08-13 12:03:39,Public Opinion,Homabay,Tallying & Results,commission_split,trust_in_iebc,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0158,Forms from Nairobi are finally appearing online and agents can verify them. That helps confidence.,2022-08-13 12:23:00,Counting & Results,Nairobi,Tallying & Results,results_delay,bomas_update,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0596,Community peace volunteers in Nairobi are doing a solid job cooling tensions near the polling centre.,2022-08-13 12:48:00,Positive Events,Nairobi,Tallying & Results,commission_split,orderly_voting,citizen_report,English,PROJECT_CURATED_CORPUS
KE22-0021,Road blockage reported near a voting centre in Kiambu. People are being told to avoid the area.,2022-08-13 12:50:02,Security Issues,Kiambu,Tallying & Results,bomas_tallying,police_presence,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0796,Tallying from Bungoma continues as parties compare Form 34A uploads against local records.,2022-08-13 13:41:00,Counting & Results,Bungoma,Tallying & Results,bomas_tallying,transmission_issue,tally_update,English,PROJECT_CURATED_CORPUS
KE22-0308,Threatening slogans and online incitement are making the atmosphere in Mombasa feel unsafe.,2022-08-13 14:19:00,Security Issues,Mombasa,Tallying & Results,form_34a_verification,police_presence,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0746,"It is hard to calm voters when every hour brings a new rumor about forms, servers or agents.",2022-08-13 15:09:00,Public Opinion,Mombasa,Tallying & Results,results_delay,candidate_support,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0790,"More results from Kisumu have been posted, though final county totals are still pending.",2022-08-13 16:23:50,Counting & Results,Kisumu,Tallying & Results,form_34a_verification,transmission_issue,social_post,English,PROJECT_CURATED_CORPUS
KE22-0245,Observers in Nairobi say staffing gaps were reported early and replacements are being processed.,2022-08-13 17:02:07,Staffing Issues,Nairobi,Tallying & Results,form_34a_verification,staff_arrest,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0031,The problem is not only delay; it is delay without a clear explanation from the commission.,2022-08-13 17:13:26,Counting & Results,Uasin Gishu,Tallying & Results,commission_split,form_34a,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0838,Security officers remain deployed near key centres in Kiambu as results statements continue.,2022-08-13 18:06:00,Security Issues,Kiambu,Tallying & Results,commission_split,dangerous_speech,situation_update,English,PROJECT_CURATED_CORPUS
KE22-0520,"Conversation in Kisumu is split between turnout, agents and what happens at Bomas next.",2022-08-13 20:51:00,Public Opinion,Kisumu,Tallying & Results,commission_split,peace_message,citizen_commentary,English,PROJECT_CURATED_CORPUS
KE22-0304,Station managers in Nakuru opened late but recovered quickly once extra materials arrived.,2022-08-13 21:47:00,Polling Administration,Nakuru,Tallying & Results,commission_split,missing_materials,citizen_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0612,Police visibility around the station in Nairobi is high but professional. So far hakuna shida.,2022-08-13 21:51:34,Security Issues,Nairobi,Tallying & Results,form_34a_verification,road_blockage,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0715,Young people in Siaya are escorting elderly voters and reminding everyone to keep peace. #KenyaDecides2022,2022-08-13 21:53:00,Positive Events,Siaya,Tallying & Results,commission_split,orderly_voting,citizen_report,English,PROJECT_CURATED_CORPUS
KE22-0117,Azimio says agents are present and tallying continues under public scrutiny at Bomas.,2022-08-13 22:23:00,Media Reports,Nairobi,Tallying & Results,form_34a_verification,observer_brief,headline_brief,English,PROJECT_CURATED_CORPUS
KE22-0256,"More results from Garissa have been posted, though final county totals are still pending.",2022-08-13 22:40:32,Counting & Results,Garissa,Tallying & Results,bomas_tallying,results_correction,social_post,English,PROJECT_CURATED_CORPUS
KE22-0701,Too many unanswered questions around IEBC communication. Confidence is dropping fast in Kakamega.,2022-08-13 23:30:00,Public Opinion,Kakamega,Tallying & Results,results_delay,trust_in_iebc,citizen_commentary,English,PROJECT_CURATED_CORPUS
KE22-0125,Polling station in Nakuru opened late and some voters left before materials were ready.,2022-08-14 01:13:00,Polling Administration,Nakuru,Tallying & Results,bomas_tallying,manual_register,citizen_report,English,PROJECT_CURATED_CORPUS
KE22-0055,Party agents in Nairobi say some officials are acting partisan instead of procedural.,2022-08-14 01:15:00,Staffing Issues,Nairobi,Tallying & Results,commission_split,staff_arrest,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0093,Some voters in Kajiado say they were redirected after finding their names listed at another station.,2022-08-14 02:33:00,Voting Issues,Kajiado,Tallying & Results,commission_split,kiems_issue,observer_note,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0413,Community peace volunteers in Nairobi are doing a solid job cooling tensions near the polling centre.,2022-08-14 04:54:17,Positive Events,Nairobi,Tallying & Results,bomas_tallying,orderly_voting,peace_monitor,English,PROJECT_CURATED_CORPUS
KE22-0106,Another dispute over forms at Bomas. People are asking why the same constituencies keep stalling. Hii sio sawa.,2022-08-14 06:31:58,Counting & Results,Mombasa,Tallying & Results,commission_split,results_delay,tally_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0202,Manual register not available at one desk in Mombasa; the presiding team looked unprepared.,2022-08-14 07:24:00,Polling Administration,Mombasa,Tallying & Results,results_delay,late_opening,citizen_report,English,PROJECT_CURATED_CORPUS
KE22-0849,Results from Kakamega are taking too long to verify and that gap is feeding suspicion.,2022-08-14 07:35:00,Counting & Results,Kakamega,Tallying & Results,commission_split,transmission_issue,tally_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0789,commission officials says agents are present and tallying continues under public scrutiny at Bomas.,2022-08-14 07:47:00,Media Reports,Mombasa,Tallying & Results,form_34a_verification,observer_brief,news_update,English,PROJECT_CURATED_CORPUS
KE22-0850,Local observers say most voters they met in Nairobi are focused on finishing the process quietly.,2022-08-14 09:59:16,Positive Events,Nairobi,Tallying & Results,form_34a_verification,orderly_voting,peace_monitor,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0001,"Media desks report steady voter traffic in Nairobi, with isolated delays under review.",2022-08-14 10:35:00,Media Reports,Nairobi,Tallying & Results,bomas_tallying,headline_update,headline_brief,English,PROJECT_CURATED_CORPUS
KE22-0517,People are angry about delays and mixed messaging. This process should feel clearer than this.,2022-08-14 11:19:00,Public Opinion,Nairobi,Tallying & Results,commission_split,results_anxiety,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0574,"At Bomas, officials say verification is still underway and no constituency should be skipped.",2022-08-14 11:24:00,Counting & Results,Nakuru,Tallying & Results,commission_split,results_delay,social_post,English,PROJECT_CURATED_CORPUS
KE22-0660,"It is hard to calm voters when every hour brings a new rumor about forms, servers or agents.",2022-08-14 11:25:00,Public Opinion,Nairobi,Tallying & Results,results_delay,concern_over_integrity,social_post,English,PROJECT_CURATED_CORPUS
KE22-0195,Too few officials on site in Nairobi. Voters and agents are doing more queue management than staff.,2022-08-14 11:27:00,Staffing Issues,Nairobi,Tallying & Results,bomas_tallying,staff_arrest,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0815,Rally messaging in Nairobi crossed into provocation and supporters started trading insults online.,2022-08-14 11:34:00,Political Rallies,Nairobi,Tallying & Results,results_delay,crowd_mobilization,news_update,English,PROJECT_CURATED_CORPUS
KE22-0375,Observers say media and agents faced avoidable access problems because of poor staff coordination in Kiambu.,2022-08-14 11:46:00,Staffing Issues,Kiambu,Tallying & Results,results_delay,official_absence,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0510,Too few officials on site in Nairobi. Voters and agents are doing more queue management than staff.,2022-08-14 11:54:00,Staffing Issues,Nairobi,Tallying & Results,results_delay,agent_access,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0710,Reports from Garissa suggest staff were missing at opening time and the station never really recovered.,2022-08-14 11:58:00,Staffing Issues,Garissa,Tallying & Results,form_34a_verification,staff_arrest,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0061,Trust is getting damaged because officials are not explaining what is happening at Bomas properly.,2022-08-14 12:11:00,Public Opinion,Bungoma,Tallying & Results,form_34a_verification,concern_over_integrity,citizen_commentary,English,PROJECT_CURATED_CORPUS
KE22-0204,Election officials in Homabay were reshuffled after complaints from party agents.,2022-08-14 12:15:00,Staffing Issues,Homabay,Tallying & Results,results_delay,official_bias,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0564,Mixed figures from tally centres are making the count look messy and avoidably political.,2022-08-14 12:22:00,Counting & Results,Nairobi,Tallying & Results,commission_split,bomas_update,observer_note,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0453,Voters in Bungoma say assistance for the elderly and people with disabilities is too inconsistent. Hii sio sawa.,2022-08-14 12:44:00,Voting Issues,Bungoma,Tallying & Results,results_delay,register_problem,observer_note,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0504,Trust is getting damaged because officials are not explaining what is happening at Bomas properly.,2022-08-14 12:47:00,Public Opinion,Nairobi,Tallying & Results,form_34a_verification,concern_over_integrity,social_post,English,PROJECT_CURATED_CORPUS
KE22-0273,"A lot of talk today is about turnout, transmission and whether the process stays on schedule.",2022-08-14 13:11:00,Public Opinion,Garissa,Tallying & Results,form_34a_verification,trust_in_iebc,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0442,Residents in Nairobi report visible but calm police patrols around election hot spots.,2022-08-14 13:18:00,Security Issues,Nairobi,Tallying & Results,results_delay,localized_disruption,situation_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0356,"Conversation in Kiambu is split between turnout, agents and what happens at Bomas next.",2022-08-14 13:21:00,Public Opinion,Kiambu,Tallying & Results,results_delay,results_anxiety,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0239,Supporters in Kakamega say the correction of an earlier tally was the right call. Better accuracy than speed.,2022-08-14 14:13:00,Counting & Results,Kakamega,Tallying & Results,form_34a_verification,form_34a,observer_note,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0572,"The campaign tone in Kiambu is getting harsher, with more accusations than policy at the podium.",2022-08-14 14:21:00,Political Rallies,Kiambu,Tallying & Results,commission_split,crowd_mobilization,news_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0529,"Whatever our politics, Kenya looks tulivu so far. This is the kind of uchaguzi we prayed for.",2022-08-14 14:54:00,Public Opinion,Garissa,Tallying & Results,results_delay,peace_message,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0758,Community peace volunteers in Uasin Gishu are doing a solid job cooling tensions near the polling centre. uchaguzi ni yetu.,2022-08-14 15:05:00,Positive Events,Uasin Gishu,Tallying & Results,bomas_tallying,citizen_support,peace_monitor,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0714,Supporters in Nairobi say the correction of an earlier tally was the right call. Better accuracy than speed.,2022-08-14 15:16:00,Counting & Results,Nairobi,Tallying & Results,form_34a_verification,form_34a,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0358,Forms from Kakamega are finally appearing online and agents can verify them. That helps confidence.,2022-08-14 15:36:00,Counting & Results,Kakamega,Tallying & Results,commission_split,results_correction,observer_note,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0334,Election officials in Mombasa were reshuffled after complaints from party agents.,2022-08-14 16:00:00,Staffing Issues,Mombasa,Tallying & Results,results_delay,agent_access,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0610,People around here are mostly waiting for official communication before reacting either way.,2022-08-14 16:01:00,Public Opinion,Kisumu,Tallying & Results,results_delay,candidate_support,citizen_commentary,English,PROJECT_CURATED_CORPUS
KE22-0475,"Whatever our politics, Kenya looks calm so far. This is the kind of uchaguzi we prayed for.",2022-08-14 16:05:00,Public Opinion,Nairobi,Tallying & Results,results_delay,peace_message,social_post,English,PROJECT_CURATED_CORPUS
